id,Course,Year,NumClasses,FirstTimePref,SecondTimePref,ThirdTimePref
9179,CMSC 99999,3,8,Afternoon,Evening,Morning
9180,CMSC 99999,2,2,Afternoon,Morning,Evening
9181,CMSC 99999,3,7,Evening,Morning,Afternoon
9182,CMSC 99999,1,2,Morning,Afternoon,Evening
9183,CMSC 99999,1,1,Afternoon,Morning,Evening
9184,CMSC 99999,3,10,Evening,Morning,Afternoon
9185,CMSC 99999,1,1,Afternoon,Morning,Evening
9186,CMSC 99999,1,3,Morning,Afternoon,Evening
9187,CMSC 99999,1,4,Evening,Afternoon,Morning
9188,CMSC 99999,2,10,Afternoon,Evening,Morning
9189,CMSC 99999,4,1,Morning,Afternoon,Evening
9190,CMSC 99999,1,4,Afternoon,Evening,Morning
9191,CMSC 99999,4,9,Evening,Morning,Afternoon
9192,CMSC 99999,2,10,Afternoon,Evening,Morning
9193,CMSC 99999,1,2,Evening,Afternoon,Morning
9194,CMSC 99999,1,4,Evening,Morning,Afternoon
9195,CMSC 99999,2,1,Afternoon,Morning,Evening
9196,CMSC 99999,2,1,Afternoon,Evening,Morning
9197,CMSC 99999,4,8,Evening,Morning,Afternoon
9198,CMSC 99999,1,4,Afternoon,Morning,Evening
9199,CMSC 99999,3,8,Afternoon,Morning,Evening
9200,CMSC 99999,3,2,Afternoon,Evening,Morning
9201,CMSC 99999,4,4,Morning,Afternoon,Evening
9202,CMSC 99999,4,11,Afternoon,Evening,Morning
9203,CMSC 99999,3,5,Morning,Evening,Afternoon
9204,CMSC 99999,1,1,Morning,Afternoon,Evening
9205,CMSC 99999,3,5,Evening,Afternoon,Morning
9206,CMSC 99999,4,11,Morning,Afternoon,Evening
9207,CMSC 99999,4,10,Morning,Evening,Afternoon
9208,CMSC 99999,3,3,Morning,Evening,Afternoon
9209,CMSC 99999,2,5,Morning,Afternoon,Evening
9210,CMSC 99999,1,1,Morning,Evening,Afternoon
9211,CMSC 99999,2,10,Afternoon,Evening,Morning
9212,CMSC 99999,1,2,Morning,Evening,Afternoon
9213,CMSC 99999,4,10,Evening,Afternoon,Morning
9214,CMSC 99999,2,10,Afternoon,Evening,Morning
9215,CMSC 99999,2,9,Evening,Morning,Afternoon
9216,CMSC 99999,2,7,Morning,Afternoon,Evening
9217,CMSC 99999,1,2,Evening,Afternoon,Morning
9218,CMSC 99999,1,2,Evening,Afternoon,Morning
9219,CMSC 99999,3,4,Afternoon,Evening,Morning
9220,CMSC 99999,2,2,Morning,Evening,Afternoon
9221,CMSC 99999,1,2,Morning,Evening,Afternoon
9222,CMSC 99999,2,1,Evening,Morning,Afternoon
9223,CMSC 99999,1,2,Afternoon,Evening,Morning
9224,CMSC 99999,2,10,Morning,Evening,Afternoon
9225,CMSC 99999,3,6,Morning,Afternoon,Evening
9226,CMSC 99999,1,4,Afternoon,Evening,Morning
9227,CMSC 99999,4,6,Evening,Morning,Afternoon
9228,CMSC 99999,2,10,Evening,Morning,Afternoon
9229,CMSC 99999,4,14,Morning,Evening,Afternoon
9230,CMSC 99999,4,13,Afternoon,Morning,Evening
9231,CMSC 99999,1,2,Morning,Afternoon,Evening
9232,CMSC 99999,4,6,Morning,Evening,Afternoon
9233,CMSC 99999,1,4,Morning,Evening,Afternoon
9234,CMSC 99999,4,4,Morning,Evening,Afternoon
9235,CMSC 99999,1,2,Evening,Morning,Afternoon
9236,CMSC 99999,3,8,Afternoon,Evening,Morning
9237,CMSC 99999,2,3,Morning,Evening,Afternoon
9238,CMSC 99999,2,10,Evening,Afternoon,Morning
9239,CMSC 99999,2,5,Afternoon,Morning,Evening
9240,CMSC 99999,4,14,Afternoon,Morning,Evening
9241,CMSC 99999,1,2,Afternoon,Morning,Evening
9242,CMSC 99999,4,6,Morning,Evening,Afternoon
9243,CMSC 99999,2,4,Afternoon,Evening,Morning
9244,CMSC 99999,1,4,Evening,Afternoon,Morning
9245,CMSC 99999,3,2,Afternoon,Morning,Evening
9246,CMSC 99999,4,8,Morning,Evening,Afternoon
9247,CMSC 99999,1,2,Evening,Afternoon,Morning
9248,CMSC 99999,1,2,Evening,Afternoon,Morning
9249,CMSC 99999,2,9,Afternoon,Morning,Evening
9250,CMSC 99999,4,13,Evening,Afternoon,Morning
9251,CMSC 99999,4,3,Morning,Evening,Afternoon
9252,CMSC 99999,2,6,Morning,Afternoon,Evening
9253,CMSC 99999,1,3,Afternoon,Evening,Morning
9254,CMSC 99999,4,1,Morning,Afternoon,Evening
9255,CMSC 99999,1,2,Afternoon,Morning,Evening
9256,CMSC 99999,2,9,Afternoon,Evening,Morning
9257,CMSC 99999,3,4,Morning,Afternoon,Evening
9258,CMSC 99999,3,6,Evening,Morning,Afternoon
9259,CMSC 99999,1,2,Evening,Afternoon,Morning
9260,CMSC 99999,2,10,Evening,Afternoon,Morning
9261,CMSC 99999,3,7,Evening,Morning,Afternoon
9262,CMSC 99999,2,4,Evening,Afternoon,Morning
9263,CMSC 99999,1,1,Morning,Evening,Afternoon
9264,CMSC 99999,1,4,Morning,Afternoon,Evening
9265,CMSC 99999,1,2,Morning,Afternoon,Evening
9266,CMSC 99999,2,8,Afternoon,Morning,Evening
9267,CMSC 99999,1,3,Morning,Afternoon,Evening
9268,CMSC 99999,4,10,Morning,Evening,Afternoon
9269,CMSC 99999,2,6,Afternoon,Morning,Evening
9270,CMSC 99999,4,6,Afternoon,Evening,Morning
9271,CMSC 99999,2,1,Afternoon,Evening,Morning
9272,CMSC 99999,4,1,Afternoon,Evening,Morning
9273,CMSC 99999,4,9,Afternoon,Evening,Morning
9274,CMSC 99999,3,3,Evening,Afternoon,Morning
9275,CMSC 99999,4,8,Evening,Afternoon,Morning
9276,CMSC 99999,2,8,Morning,Afternoon,Evening
9277,CMSC 99999,4,10,Afternoon,Evening,Morning
9278,CMSC 99999,4,1,Afternoon,Evening,Morning
9279,CMSC 99999,2,10,Afternoon,Morning,Evening
9280,CMSC 99999,2,3,Afternoon,Evening,Morning
9281,CMSC 99999,2,4,Evening,Morning,Afternoon
9282,CMSC 99999,4,6,Morning,Evening,Afternoon
9283,CMSC 99999,1,2,Afternoon,Morning,Evening
9284,CMSC 99999,1,4,Evening,Afternoon,Morning
9285,CMSC 99999,3,10,Evening,Morning,Afternoon
9286,CMSC 99999,3,8,Evening,Morning,Afternoon
9287,CMSC 99999,1,4,Afternoon,Morning,Evening
9288,CMSC 99999,1,2,Morning,Evening,Afternoon
9289,CMSC 99999,4,1,Morning,Evening,Afternoon
9290,CMSC 99999,3,7,Evening,Afternoon,Morning
9291,CMSC 99999,4,13,Afternoon,Evening,Morning
9292,CMSC 99999,3,11,Morning,Afternoon,Evening
9293,CMSC 99999,2,9,Evening,Morning,Afternoon
9294,CMSC 99999,1,1,Afternoon,Morning,Evening
9295,CMSC 99999,3,5,Afternoon,Morning,Evening
9296,CMSC 99999,1,3,Morning,Afternoon,Evening
9297,CMSC 99999,1,1,Afternoon,Morning,Evening
9298,CMSC 99999,1,3,Morning,Evening,Afternoon
9299,CMSC 99999,4,6,Evening,Afternoon,Morning
9300,CMSC 99999,1,4,Evening,Morning,Afternoon
9301,CMSC 99999,2,6,Morning,Evening,Afternoon
9302,CMSC 99999,3,8,Morning,Afternoon,Evening
9303,CMSC 99999,4,8,Evening,Afternoon,Morning
9304,CMSC 99999,2,9,Evening,Morning,Afternoon
9305,CMSC 99999,2,6,Afternoon,Evening,Morning
9306,CMSC 99999,1,4,Evening,Morning,Afternoon
9307,CMSC 99999,1,4,Morning,Evening,Afternoon
9308,CMSC 99999,3,6,Evening,Afternoon,Morning
9309,CMSC 99999,1,3,Afternoon,Morning,Evening
9310,CMSC 99999,2,3,Afternoon,Evening,Morning
9311,CMSC 99999,4,8,Evening,Morning,Afternoon
9312,CMSC 99999,3,7,Evening,Morning,Afternoon
9313,CMSC 99999,2,3,Morning,Afternoon,Evening
9314,CMSC 99999,3,6,Afternoon,Evening,Morning
9315,CMSC 99999,3,1,Morning,Afternoon,Evening
9316,CMSC 99999,3,12,Evening,Morning,Afternoon
9317,CMSC 99999,4,7,Evening,Morning,Afternoon
9318,CMSC 99999,1,1,Afternoon,Evening,Morning
9319,CMSC 99999,4,6,Morning,Afternoon,Evening
9320,CMSC 99999,3,2,Morning,Afternoon,Evening
9321,CMSC 99999,3,1,Morning,Afternoon,Evening
9322,CMSC 99999,4,1,Morning,Afternoon,Evening
9323,CMSC 99999,3,3,Evening,Morning,Afternoon
9324,CMSC 99999,1,4,Morning,Evening,Afternoon
9325,CMSC 99999,1,3,Afternoon,Evening,Morning
9326,CMSC 99999,1,4,Afternoon,Morning,Evening
9327,CMSC 99999,2,7,Morning,Evening,Afternoon
9328,CMSC 99999,2,2,Evening,Afternoon,Morning
9329,CMSC 99999,4,12,Afternoon,Morning,Evening
9330,CMSC 99999,2,10,Morning,Evening,Afternoon
9331,CMSC 99999,3,1,Morning,Evening,Afternoon
9332,CMSC 99999,1,3,Evening,Afternoon,Morning
9333,CMSC 99999,2,2,Morning,Afternoon,Evening
9334,CMSC 99999,4,13,Morning,Evening,Afternoon
9335,CMSC 99999,3,2,Evening,Morning,Afternoon
9336,CMSC 99999,4,1,Afternoon,Evening,Morning
9337,CMSC 99999,2,3,Afternoon,Evening,Morning
9338,CMSC 99999,1,1,Afternoon,Evening,Morning
9339,CMSC 99999,1,4,Evening,Afternoon,Morning
9340,CMSC 99999,1,3,Evening,Morning,Afternoon
9341,CMSC 99999,3,2,Afternoon,Evening,Morning
9342,CMSC 99999,4,5,Morning,Evening,Afternoon
9343,CMSC 99999,3,2,Morning,Evening,Afternoon
9344,CMSC 99999,4,9,Afternoon,Evening,Morning
9345,CMSC 99999,3,12,Afternoon,Morning,Evening
9346,CMSC 99999,3,6,Morning,Afternoon,Evening
9347,CMSC 99999,4,10,Afternoon,Evening,Morning
9348,CMSC 99999,2,1,Morning,Afternoon,Evening
9349,CMSC 99999,3,9,Afternoon,Morning,Evening
9350,CMSC 99999,3,1,Evening,Morning,Afternoon
9351,CMSC 99999,2,7,Evening,Morning,Afternoon
9352,CMSC 99999,4,8,Afternoon,Morning,Evening
9353,CMSC 99999,4,5,Evening,Morning,Afternoon
9354,CMSC 99999,4,14,Morning,Afternoon,Evening
9355,CMSC 99999,4,10,Morning,Afternoon,Evening
9356,CMSC 99999,1,3,Morning,Afternoon,Evening
9357,CMSC 99999,4,9,Afternoon,Evening,Morning
9358,CMSC 99999,1,2,Morning,Afternoon,Evening
9359,CMSC 99999,4,12,Evening,Morning,Afternoon
9360,CMSC 99999,1,4,Evening,Morning,Afternoon
9361,CMSC 99999,4,14,Evening,Afternoon,Morning
9362,CMSC 99999,3,1,Morning,Evening,Afternoon
9363,CMSC 99999,4,1,Afternoon,Morning,Evening
9364,CMSC 99999,3,4,Afternoon,Morning,Evening
9365,CMSC 99999,4,9,Morning,Evening,Afternoon
9366,CMSC 99999,4,10,Afternoon,Evening,Morning
9367,CMSC 99999,1,2,Morning,Evening,Afternoon
9368,CMSC 99999,1,1,Afternoon,Morning,Evening
9369,CMSC 99999,1,2,Evening,Afternoon,Morning
9370,CMSC 99999,4,8,Evening,Morning,Afternoon
9371,CMSC 99999,2,7,Evening,Afternoon,Morning
9372,CMSC 99999,4,10,Morning,Afternoon,Evening
9373,CMSC 99999,1,3,Afternoon,Morning,Evening
9374,CMSC 99999,2,2,Afternoon,Evening,Morning
9375,CMSC 99999,1,2,Evening,Morning,Afternoon
9376,CMSC 99999,3,1,Evening,Afternoon,Morning
9377,CMSC 99999,3,10,Afternoon,Morning,Evening
9378,CMSC 99999,3,12,Afternoon,Morning,Evening
9379,CMSC 99999,4,7,Morning,Evening,Afternoon
9380,CMSC 99999,4,14,Evening,Morning,Afternoon
9381,CMSC 99999,2,4,Morning,Evening,Afternoon
9382,CMSC 99999,2,9,Evening,Afternoon,Morning
9383,CMSC 99999,4,4,Evening,Afternoon,Morning
9384,CMSC 99999,1,3,Afternoon,Morning,Evening
9385,CMSC 99999,1,3,Evening,Morning,Afternoon
9386,CMSC 99999,3,12,Afternoon,Morning,Evening
9387,CMSC 99999,2,1,Evening,Morning,Afternoon
9388,CMSC 99999,3,11,Evening,Afternoon,Morning
9389,CMSC 99999,4,13,Evening,Afternoon,Morning
9390,CMSC 99999,1,1,Evening,Morning,Afternoon
9391,CMSC 99999,3,9,Morning,Afternoon,Evening
9392,CMSC 99999,4,6,Evening,Morning,Afternoon
9393,CMSC 99999,3,6,Evening,Afternoon,Morning
9394,CMSC 99999,3,8,Morning,Afternoon,Evening
9395,CMSC 99999,2,4,Afternoon,Morning,Evening
9396,CMSC 99999,1,4,Evening,Afternoon,Morning
9397,CMSC 99999,1,3,Evening,Afternoon,Morning
9398,CMSC 99999,2,2,Morning,Evening,Afternoon
9399,CMSC 99999,2,5,Morning,Evening,Afternoon
9400,CMSC 99999,3,8,Evening,Afternoon,Morning
9401,CMSC 99999,1,4,Afternoon,Evening,Morning
9402,CMSC 99999,4,12,Afternoon,Morning,Evening
9403,CMSC 99999,2,3,Evening,Morning,Afternoon
9404,CMSC 99999,3,12,Evening,Morning,Afternoon
9405,CMSC 99999,2,5,Afternoon,Evening,Morning
9406,CMSC 99999,2,8,Evening,Afternoon,Morning
9407,CMSC 99999,3,9,Morning,Evening,Afternoon
9408,CMSC 99999,1,2,Morning,Afternoon,Evening
9409,CMSC 99999,1,3,Evening,Morning,Afternoon
9410,CMSC 99999,1,1,Afternoon,Morning,Evening
9411,CMSC 99999,4,6,Evening,Afternoon,Morning
9412,CMSC 99999,3,8,Evening,Morning,Afternoon
9413,CMSC 99999,2,7,Morning,Evening,Afternoon
9414,CMSC 99999,4,5,Morning,Afternoon,Evening
9415,CMSC 99999,1,2,Afternoon,Morning,Evening
9416,CMSC 99999,3,3,Morning,Evening,Afternoon
9417,CMSC 99999,1,2,Afternoon,Evening,Morning
9418,CMSC 99999,4,6,Morning,Afternoon,Evening
9419,CMSC 99999,4,13,Afternoon,Morning,Evening
9420,CMSC 99999,2,2,Afternoon,Evening,Morning
9421,CMSC 99999,4,5,Morning,Evening,Afternoon
9422,CMSC 99999,2,10,Afternoon,Evening,Morning
9423,CMSC 99999,4,4,Morning,Afternoon,Evening
9424,CMSC 99999,3,12,Afternoon,Evening,Morning
9425,CMSC 99999,2,6,Morning,Afternoon,Evening
9426,CMSC 99999,2,4,Afternoon,Evening,Morning
9427,CMSC 99999,2,7,Morning,Evening,Afternoon
9428,CMSC 99999,4,2,Evening,Morning,Afternoon
9429,CMSC 99999,2,9,Afternoon,Evening,Morning
9430,CMSC 99999,4,4,Morning,Evening,Afternoon
9431,CMSC 99999,4,13,Morning,Afternoon,Evening
9432,CMSC 99999,3,2,Morning,Afternoon,Evening
9433,CMSC 99999,1,2,Evening,Afternoon,Morning
9434,CMSC 99999,4,4,Evening,Morning,Afternoon
9435,CMSC 99999,1,4,Morning,Afternoon,Evening
9436,CMSC 99999,2,3,Morning,Afternoon,Evening
9437,CMSC 99999,3,4,Afternoon,Evening,Morning
9438,CMSC 99999,4,6,Evening,Morning,Afternoon
9439,CMSC 99999,2,5,Afternoon,Evening,Morning
9440,CMSC 99999,4,5,Morning,Evening,Afternoon
9441,CMSC 99999,1,3,Afternoon,Morning,Evening
9442,CMSC 99999,1,2,Morning,Evening,Afternoon
9443,CMSC 99999,4,13,Afternoon,Evening,Morning
9444,CMSC 99999,3,10,Afternoon,Morning,Evening
9445,CMSC 99999,3,4,Afternoon,Evening,Morning
9446,CMSC 99999,3,11,Evening,Afternoon,Morning
9447,CMSC 99999,2,1,Morning,Afternoon,Evening
9448,CMSC 99999,2,10,Evening,Morning,Afternoon
9449,CMSC 99999,4,11,Evening,Afternoon,Morning
9450,CMSC 99999,2,4,Afternoon,Morning,Evening
9451,CMSC 99999,4,4,Morning,Afternoon,Evening
9452,CMSC 99999,4,2,Afternoon,Evening,Morning
9453,CMSC 99999,3,8,Afternoon,Evening,Morning
9454,CMSC 99999,1,3,Evening,Afternoon,Morning
9455,CMSC 99999,1,3,Afternoon,Morning,Evening
9456,CMSC 99999,1,1,Afternoon,Evening,Morning
9457,CMSC 99999,4,3,Afternoon,Morning,Evening
9458,CMSC 99999,1,3,Evening,Morning,Afternoon
9459,CMSC 99999,2,10,Evening,Morning,Afternoon
9460,CMSC 99999,3,6,Evening,Morning,Afternoon
9461,CMSC 99999,3,3,Afternoon,Evening,Morning
9462,CMSC 99999,4,2,Morning,Afternoon,Evening
9463,CMSC 99999,3,3,Evening,Afternoon,Morning
9464,CMSC 99999,3,5,Evening,Afternoon,Morning
9465,CMSC 99999,2,8,Morning,Afternoon,Evening
9466,CMSC 99999,3,5,Morning,Evening,Afternoon
9467,CMSC 99999,1,2,Evening,Morning,Afternoon
9468,CMSC 99999,1,4,Afternoon,Morning,Evening
9469,CMSC 99999,3,5,Morning,Evening,Afternoon
9470,CMSC 99999,4,14,Afternoon,Morning,Evening
9471,CMSC 99999,4,3,Evening,Afternoon,Morning
9472,CMSC 99999,3,11,Morning,Afternoon,Evening
9473,CMSC 99999,4,6,Afternoon,Evening,Morning
9474,CMSC 99999,3,3,Morning,Evening,Afternoon
9475,CMSC 99999,4,3,Afternoon,Evening,Morning
9476,CMSC 99999,2,6,Evening,Afternoon,Morning
9477,CMSC 99999,1,2,Evening,Afternoon,Morning
9478,CMSC 99999,1,4,Afternoon,Evening,Morning
9479,CMSC 99999,1,3,Evening,Afternoon,Morning
9480,CMSC 99999,2,2,Evening,Morning,Afternoon
9481,CMSC 99999,2,2,Evening,Afternoon,Morning
9482,CMSC 99999,1,2,Morning,Evening,Afternoon
9483,CMSC 99999,2,9,Afternoon,Morning,Evening
9484,CMSC 99999,3,7,Afternoon,Morning,Evening
9485,CMSC 99999,1,2,Afternoon,Evening,Morning
9486,CMSC 99999,1,1,Afternoon,Evening,Morning
9487,CMSC 99999,1,2,Morning,Evening,Afternoon
9488,CMSC 99999,3,1,Morning,Afternoon,Evening
9489,CMSC 99999,2,1,Afternoon,Evening,Morning
9490,CMSC 99999,3,8,Afternoon,Evening,Morning
9491,CMSC 99999,2,3,Morning,Afternoon,Evening
9492,CMSC 99999,4,7,Morning,Afternoon,Evening
9493,CMSC 99999,4,14,Afternoon,Morning,Evening
9494,CMSC 99999,3,8,Afternoon,Morning,Evening
9495,CMSC 99999,2,7,Afternoon,Morning,Evening
9496,CMSC 99999,2,10,Morning,Evening,Afternoon
9497,CMSC 99999,3,2,Afternoon,Evening,Morning
9498,CMSC 99999,4,14,Evening,Afternoon,Morning
9499,CMSC 99999,2,5,Evening,Morning,Afternoon
9500,CMSC 99999,3,11,Evening,Morning,Afternoon
9501,CMSC 99999,1,4,Morning,Evening,Afternoon
9502,CMSC 99999,3,12,Afternoon,Evening,Morning
9503,CMSC 99999,4,5,Afternoon,Evening,Morning
9504,CMSC 99999,3,8,Evening,Afternoon,Morning
9505,CMSC 99999,1,1,Evening,Morning,Afternoon
9506,CMSC 99999,4,9,Afternoon,Evening,Morning
9507,CMSC 99999,3,3,Evening,Afternoon,Morning
9508,CMSC 99999,4,3,Afternoon,Evening,Morning
9509,CMSC 99999,1,2,Evening,Afternoon,Morning
9510,CMSC 99999,4,3,Evening,Afternoon,Morning
9511,CMSC 99999,2,10,Afternoon,Evening,Morning
9512,CMSC 99999,2,4,Afternoon,Morning,Evening
9513,CMSC 99999,4,13,Afternoon,Evening,Morning
9514,CMSC 99999,3,10,Morning,Evening,Afternoon
9515,CMSC 99999,2,10,Morning,Afternoon,Evening
9516,CMSC 99999,4,10,Afternoon,Morning,Evening
9517,CMSC 99999,4,8,Morning,Evening,Afternoon
9518,CMSC 99999,3,4,Afternoon,Evening,Morning
9519,CMSC 99999,3,6,Evening,Afternoon,Morning
9520,CMSC 99999,4,13,Afternoon,Evening,Morning
9521,CMSC 99999,4,5,Afternoon,Evening,Morning
9522,CMSC 99999,3,3,Morning,Afternoon,Evening
9523,CMSC 99999,4,1,Afternoon,Morning,Evening
9524,CMSC 99999,1,1,Evening,Afternoon,Morning
9525,CMSC 99999,4,10,Morning,Afternoon,Evening
9526,CMSC 99999,3,5,Evening,Afternoon,Morning
9527,CMSC 99999,1,3,Morning,Evening,Afternoon
9528,CMSC 99999,2,4,Afternoon,Evening,Morning
9529,CMSC 99999,2,9,Evening,Afternoon,Morning
9530,CMSC 99999,4,4,Evening,Afternoon,Morning
9531,CMSC 99999,2,8,Morning,Afternoon,Evening
9532,CMSC 99999,1,4,Afternoon,Morning,Evening
9533,CMSC 99999,4,5,Afternoon,Morning,Evening
9534,CMSC 99999,1,4,Morning,Afternoon,Evening
9535,CMSC 99999,4,10,Evening,Afternoon,Morning
9536,CMSC 99999,4,11,Afternoon,Evening,Morning
9537,CMSC 99999,1,2,Morning,Evening,Afternoon
9538,CMSC 99999,4,12,Morning,Afternoon,Evening
9539,CMSC 99999,2,3,Afternoon,Morning,Evening
9540,CMSC 99999,2,10,Evening,Afternoon,Morning
9541,CMSC 99999,2,4,Evening,Morning,Afternoon
9542,CMSC 99999,2,5,Morning,Afternoon,Evening
9543,CMSC 99999,1,2,Evening,Morning,Afternoon
9544,CMSC 99999,2,10,Evening,Afternoon,Morning
9545,CMSC 99999,2,7,Evening,Morning,Afternoon
9546,CMSC 99999,2,7,Morning,Afternoon,Evening
9547,CMSC 99999,2,2,Evening,Afternoon,Morning
9548,CMSC 99999,4,8,Afternoon,Evening,Morning
9549,CMSC 99999,2,5,Afternoon,Evening,Morning
9550,CMSC 99999,4,2,Morning,Afternoon,Evening
9551,CMSC 99999,1,2,Morning,Afternoon,Evening
9552,CMSC 99999,4,1,Evening,Morning,Afternoon
9553,CMSC 99999,2,4,Afternoon,Morning,Evening
9554,CMSC 99999,3,8,Morning,Afternoon,Evening
9555,CMSC 99999,2,5,Afternoon,Evening,Morning
9556,CMSC 99999,3,9,Afternoon,Morning,Evening
9557,CMSC 99999,3,8,Evening,Morning,Afternoon
9558,CMSC 99999,2,8,Evening,Morning,Afternoon
9559,CMSC 99999,1,3,Evening,Morning,Afternoon
9560,CMSC 99999,4,11,Morning,Evening,Afternoon
9561,CMSC 99999,2,8,Morning,Evening,Afternoon
9562,CMSC 99999,2,7,Evening,Morning,Afternoon
9563,CMSC 99999,1,1,Evening,Afternoon,Morning
9564,CMSC 99999,2,9,Evening,Morning,Afternoon
9565,CMSC 99999,3,12,Afternoon,Morning,Evening
9566,CMSC 99999,1,1,Morning,Evening,Afternoon
9567,CMSC 99999,4,12,Evening,Afternoon,Morning
9568,CMSC 99999,4,2,Afternoon,Evening,Morning
9569,CMSC 99999,2,2,Afternoon,Evening,Morning
9570,CMSC 99999,2,9,Evening,Morning,Afternoon
9571,CMSC 99999,2,5,Evening,Morning,Afternoon
9572,CMSC 99999,4,11,Evening,Afternoon,Morning
9573,CMSC 99999,2,3,Evening,Afternoon,Morning
9574,CMSC 99999,3,9,Morning,Afternoon,Evening
9575,CMSC 99999,1,3,Morning,Afternoon,Evening
9576,CMSC 99999,4,6,Afternoon,Morning,Evening
9577,CMSC 99999,2,8,Afternoon,Evening,Morning
9578,CMSC 99999,2,6,Evening,Morning,Afternoon
9579,CMSC 99999,3,1,Morning,Afternoon,Evening
9580,CMSC 99999,2,6,Morning,Afternoon,Evening
9581,CMSC 99999,4,1,Morning,Afternoon,Evening
9582,CMSC 99999,1,1,Morning,Afternoon,Evening
9583,CMSC 99999,1,2,Morning,Afternoon,Evening
9584,CMSC 99999,2,7,Afternoon,Morning,Evening
9585,CMSC 99999,4,4,Afternoon,Evening,Morning
9586,CMSC 99999,3,1,Evening,Afternoon,Morning
9587,CMSC 99999,1,4,Morning,Afternoon,Evening
9588,CMSC 99999,2,8,Evening,Afternoon,Morning
9589,CMSC 99999,2,4,Morning,Afternoon,Evening
9590,CMSC 99999,1,4,Evening,Afternoon,Morning
9591,CMSC 99999,4,13,Afternoon,Morning,Evening
9592,CMSC 99999,1,1,Evening,Afternoon,Morning
9593,CMSC 99999,4,2,Afternoon,Morning,Evening
9594,CMSC 99999,4,11,Afternoon,Evening,Morning
9595,CMSC 99999,2,10,Evening,Afternoon,Morning
9596,CMSC 99999,1,1,Evening,Afternoon,Morning
9597,CMSC 99999,4,8,Afternoon,Morning,Evening
9598,CMSC 99999,3,8,Afternoon,Morning,Evening
9599,CMSC 99999,2,3,Morning,Afternoon,Evening
9600,CMSC 99999,1,2,Evening,Morning,Afternoon
9601,CMSC 99999,4,14,Morning,Evening,Afternoon
9602,CMSC 99999,3,10,Evening,Afternoon,Morning
9603,CMSC 99999,4,5,Afternoon,Evening,Morning
9604,CMSC 99999,1,1,Afternoon,Evening,Morning
9605,CMSC 99999,3,11,Morning,Evening,Afternoon
9606,CMSC 99999,4,11,Morning,Evening,Afternoon
9607,CMSC 99999,4,7,Morning,Evening,Afternoon
9608,CMSC 99999,3,2,Evening,Morning,Afternoon
9609,CMSC 99999,1,3,Afternoon,Morning,Evening
9610,CMSC 99999,3,5,Afternoon,Evening,Morning
9611,CMSC 99999,1,3,Afternoon,Evening,Morning
9612,CMSC 99999,1,1,Morning,Afternoon,Evening
9613,CMSC 99999,4,3,Evening,Morning,Afternoon
9614,CMSC 99999,2,6,Evening,Morning,Afternoon
9615,CMSC 99999,2,10,Evening,Morning,Afternoon
9616,CMSC 99999,2,2,Afternoon,Morning,Evening
9617,CMSC 99999,1,3,Afternoon,Evening,Morning
9618,CMSC 99999,3,5,Morning,Afternoon,Evening
9619,CMSC 99999,4,13,Morning,Evening,Afternoon
9620,CMSC 99999,4,10,Afternoon,Morning,Evening
9621,CMSC 99999,2,7,Morning,Afternoon,Evening
9622,CMSC 99999,4,7,Morning,Afternoon,Evening
9623,CMSC 99999,2,10,Morning,Afternoon,Evening
9624,CMSC 99999,3,2,Morning,Evening,Afternoon
9625,CMSC 99999,4,14,Afternoon,Evening,Morning
9626,CMSC 99999,1,4,Afternoon,Evening,Morning
9627,CMSC 99999,4,13,Morning,Evening,Afternoon
9628,CMSC 99999,1,2,Morning,Evening,Afternoon
9629,CMSC 99999,3,6,Evening,Afternoon,Morning
9630,CMSC 99999,3,3,Evening,Morning,Afternoon
9631,CMSC 99999,1,4,Morning,Afternoon,Evening
9632,CMSC 99999,4,4,Morning,Evening,Afternoon
9633,CMSC 99999,1,2,Evening,Morning,Afternoon
9634,CMSC 99999,2,4,Afternoon,Evening,Morning
9635,CMSC 99999,4,2,Morning,Evening,Afternoon
9636,CMSC 99999,3,5,Evening,Afternoon,Morning
9637,CMSC 99999,4,13,Morning,Evening,Afternoon
9638,CMSC 99999,4,9,Afternoon,Evening,Morning
9639,CMSC 99999,2,6,Evening,Morning,Afternoon
9640,CMSC 99999,4,6,Afternoon,Morning,Evening
9641,CMSC 99999,2,9,Morning,Evening,Afternoon
9642,CMSC 99999,4,12,Afternoon,Morning,Evening
9643,CMSC 99999,4,9,Morning,Evening,Afternoon
9644,CMSC 99999,2,1,Morning,Evening,Afternoon
9645,CMSC 99999,2,8,Afternoon,Morning,Evening
9646,CMSC 99999,4,10,Morning,Afternoon,Evening
9647,CMSC 99999,2,9,Evening,Morning,Afternoon
9648,CMSC 99999,2,10,Afternoon,Evening,Morning
9649,CMSC 99999,2,7,Evening,Afternoon,Morning
9650,CMSC 99999,2,7,Afternoon,Morning,Evening
9651,CMSC 99999,2,7,Evening,Afternoon,Morning
